seqID,marker,cluster_id,cluster_probability
MH086823.1,SSU,14734,1.0
MH086822.1,SSU,25021,1.0
MH086818.1,SSU,-1,0.0
MH086814.1,SSU,-1,0.0
LC209792.1,SSU,8783,0.973795
MG805661.1,SSU,19383,1.0
MH200618.1,SSU,22411,0.7708095
EF036539.1,SSU,23066,1.0
MH645737.1,SSU,-1,0.0
LC333936.1,SSU,21410,1.0
MH633704.1,SSU,-1,0.0
KP406531.1,SSU,-1,0.0
MF407312.1,SSU,-1,0.0
MF407310.1,SSU,19045,0.9880023
MF407309.1,SSU,18102,0.83665115
MF407302.1,SSU,21753,0.7759118
KP698207.1,SSU,-1,0.0
KP698204.1,SSU,17575,1.0
FJ977655.1,SSU,-1,0.0
FJ977653.1,SSU,-1,0.0
FJ977643.1,SSU,3543,1.0
FJ977637.1,SSU,1430,1.0
FJ977632.1,SSU,-1,0.0
MH569534.1,SSU,-1,0.0
KY593427.1,SSU,-1,0.0
LC381994.1,SSU,13875,1.0
LC381988.1,SSU,13875,1.0
MG765269.1,SSU,18769,0.86585194
LC335832.1,SSU,-1,0.0
KX138600.1,SSU,2264,1.0
MG701278.1,SSU,19420,1.0
MF512071.1,SSU,16323,1.0
MG181226.1,SSU,1431,0.89922047
MF093138.1,SSU,21940,1.0
MF093137.1,SSU,25290,1.0
MF093081.1,SSU,-1,0.0
MF093077.1,SSU,21657,1.0
MF093066.1,SSU,17046,1.0
MG677849.1,SSU,22247,0.81061536
MG677839.1,SSU,16725,1.0
MH482938.1,SSU,-1,0.0
MH011980.1,SSU,-1,0.0
MG652626.1,SSU,-1,0.0
KX894459.1,SSU,-1,0.0
KX894458.1,SSU,3833,1.0
LC366969.1,SSU,-1,0.0
LC366960.1,SSU,18869,1.0
LC366943.1,SSU,22143,0.8173673
KU851876.1,SSU,25290,1.0
KU851874.1,SSU,23542,1.0
MH351628.1,SSU,18311,1.0
MG953131.1,SSU,13407,1.0
MG988613.1,SSU,4821,1.0
MG988607.1,SSU,-1,0.0
MG988601.1,SSU,288,1.0
MG988600.1,SSU,-1,0.0
MG988599.1,SSU,1281,0.58291864
MG988596.1,SSU,5300,1.0
MG988595.1,SSU,-1,0.0
MG988594.1,SSU,3324,1.0
MG988593.1,SSU,-1,0.0
MG988591.1,SSU,-1,0.0
MG988590.1,SSU,3543,0.9157202
MG988589.1,SSU,-1,0.0
MG988587.1,SSU,2180,1.0
MG988586.1,SSU,-1,0.0
MG988584.1,SSU,4821,1.0
MG988581.1,SSU,-1,0.0
MG988580.1,SSU,2639,1.0
MG988579.1,SSU,2432,1.0
MG988578.1,SSU,3596,1.0
MG896723.1,SSU,-1,0.0
MG896717.1,SSU,-1,0.0
MG896712.1,SSU,17937,1.0
MG896710.1,SSU,21809,1.0
JF699600.1,SSU,807,0.9750972
JF699583.1,SSU,761,1.0
JF699578.1,SSU,-1,0.0
JF699573.1,SSU,-1,0.0
JF699552.1,SSU,-1,0.0
JF699536.1,SSU,1133,0.82004374
JF699529.1,SSU,1749,1.0
MG029554.1,SSU,-1,0.0
MF460824.1,SSU,16905,1.0
KY981988.1,SSU,19572,1.0
MG594296.1,SSU,15965,1.0
MG264147.1,SSU,2804,0.8016339
AB936289.1,SSU,25499,1.0
MH348778.1,SSU,20285,1.0
MH348777.1,SSU,12,1.0
MH198179.1,SSU,15551,0.9450691
MF426933.1,SSU,10329,1.0
EU544348.1,SSU,-1,0.0
EU544332.1,SSU,16450,1.0
EU544321.1,SSU,21605,1.0
MH337254.1,SSU,-1,0.0
AB665575.1,SSU,17844,1.0
AF387159.1,SSU,6031,1.0
AF387155.1,SSU,3456,1.0
AF387154.1,SSU,8780,1.0
AF387150.1,SSU,6831,1.0
KX866811.1,SSU,21247,0.8490102
KX866795.1,SSU,3825,1.0
KX622161.1,SSU,11191,1.0
KX622144.1,SSU,17792,1.0
MF802594.1,SSU,-1,0.0
MF802583.1,SSU,16309,1.0
MF802580.1,SSU,-1,0.0
LC171837.1,SSU,-1,0.0
LC171836.1,SSU,12395,1.0
LC171834.1,SSU,-1,0.0
MG253173.1,SSU,-1,0.0
MG253172.1,SSU,19448,1.0
MG253170.1,SSU,-1,0.0
MG253165.1,SSU,13603,0.98235464
MG253164.1,SSU,14029,1.0
MG253163.1,SSU,24546,1.0
MG253159.1,SSU,23162,0.9900279
MG253149.1,SSU,4547,1.0
MG253147.1,SSU,-1,0.0
MG253145.1,SSU,23371,1.0
MG253142.1,SSU,19733,1.0
MG253135.1,SSU,-1,0.0
MG253133.1,SSU,13816,1.0
MG253132.1,SSU,-1,0.0
MG253131.1,SSU,-1,0.0
MG800855.1,SSU,5936,1.0
MH035978.1,SSU,-1,0.0
MG818163.1,SSU,14143,1.0
MG760572.1,SSU,15276,1.0
LC222307.1,SSU,-1,0.0
LC222305.1,SSU,5245,1.0
LC222303.1,SSU,4448,0.9206842
LC222300.1,SSU,5069,1.0
LT603010.1,SSU,15398,1.0
MH055798.1,SSU,-1,0.0
MH174299.1,SSU,6459,1.0
MH174292.1,SSU,-1,0.0
KY986519.1,SSU,-1,0.0
MF434114.1,SSU,-1,0.0
LC033479.1,SSU,-1,0.0
AB716916.1,SSU,-1,0.0
AB273724.1,SSU,-1,0.0
AB273721.1,SSU,17765,1.0
AB261512.1,SSU,-1,0.0
AB088316.1,SSU,3199,0.6555091
KY911462.1,SSU,-1,0.0
MG977048.1,SSU,10809,1.0
KX580629.1,SSU,-1,0.0
KX580627.1,SSU,-1,0.0
KX580624.1,SSU,15730,0.78433967
KY652839.1,SSU,10337,0.8603644
KY652835.1,SSU,-1,0.0
LC360466.1,SSU,12152,1.0
KR704194.1,SSU,25027,1.0
AB971163.1,SSU,-1,0.0
MH138071.1,SSU,15826,1.0
AM168112.1,SSU,17058,1.0
AM168100.1,SSU,-1,0.0
AM168097.1,SSU,6092,0.49138978
AM168096.1,SSU,-1,0.0
AM168092.1,SSU,1031,0.6287477
AM168090.1,SSU,827,0.9077595
AM168089.1,SSU,1268,1.0
AM168085.1,SSU,827,1.0
AM168084.1,SSU,-1,0.0
AM168072.1,SSU,3876,1.0
AM168070.1,SSU,-1,0.0
MG238432.1,SSU,-1,0.0
FJ870096.1,SSU,23699,1.0
FJ870077.1,SSU,22890,1.0
LC322144.1,SSU,10883,1.0
MG719344.1,SSU,-1,0.0
KU845533.1,SSU,21962,0.823554
JQ996382.1,SSU,-1,0.0
JQ996380.1,SSU,4557,1.0
JQ996379.1,SSU,-1,0.0
JQ996378.1,SSU,13984,1.0
JQ996377.1,SSU,14704,0.85604924
JQ996376.1,SSU,4557,1.0
AF022192.1,SSU,-1,0.0
KY857883.1,SSU,-1,0.0
KY011943.1,SSU,16137,0.96878654
MH040321.1,SSU,-1,0.0
MF398180.1,SSU,12365,1.0
MF398177.1,SSU,-1,0.0
LC260386.1,SSU,-1,0.0
MH000681.1,SSU,17046,1.0
MG994990.1,SSU,23055,1.0
KX789744.1,SSU,23078,1.0
KY563719.1,SSU,-1,0.0
MF927482.1,SSU,23592,1.0
MF927481.1,SSU,21192,1.0
MF927480.1,SSU,21192,1.0
MF927474.1,SSU,-1,0.0
MG826114.1,SSU,8783,1.0
MG826113.1,SSU,363,0.6382241
MG826112.1,SSU,-1,0.0
MG826111.1,SSU,-1,0.0
MG826110.1,SSU,2154,1.0
MG826109.1,SSU,2154,1.0
MG826108.1,SSU,-1,0.0
KY704174.1,SSU,5482,1.0
LC202859.1,SSU,15908,0.9416742
MF536661.1,SSU,-1,0.0
AB663653.1,SSU,-1,0.0
AB663648.1,SSU,-1,0.0
AY557484.1,SSU,1164,1.0
AY557457.1,SSU,222,1.0
KY495677.1,SSU,-1,0.0
LC315694.1,SSU,12938,1.0
LC315693.1,SSU,1196,1.0
KY921848.1,SSU,-1,0.0
MF477223.1,SSU,2891,0.84634566
MF477220.1,SSU,3397,1.0
MF477216.1,SSU,3397,1.0
MF477210.1,SSU,12689,1.0
MF477207.1,SSU,12339,1.0
KY271659.1,SSU,11138,0.88867164
KY271656.1,SSU,23928,1.0
KY271655.1,SSU,-1,0.0
KY271654.1,SSU,18801,0.99158335
KY271653.1,SSU,18398,0.778064
KY271652.1,SSU,-1,0.0
KY271651.1,SSU,-1,0.0
KY271643.1,SSU,9369,1.0
MF074215.1,SSU,9911,1.0
MF769361.1,SSU,3183,0.95987356
MF083600.1,SSU,13096,1.0
KT809359.1,SSU,-1,0.0
KT809357.1,SSU,22265,1.0
KT809356.1,SSU,22265,1.0
KY852454.1,SSU,22621,0.9306711
KY352076.1,SSU,17742,1.0
KY111760.2,SSU,-1,0.0
MF321755.1,SSU,-1,0.0
MF321754.1,SSU,15276,1.0
MF321753.1,SSU,18238,1.0
MF321752.1,SSU,17596,1.0
MF321751.1,SSU,17596,1.0
MF321748.1,SSU,-1,0.0
MF321746.1,SSU,20489,1.0
KM020189.1,SSU,16782,1.0
KM020186.1,SSU,9355,1.0
KM020159.1,SSU,10506,0.9545522
KM020150.1,SSU,18315,0.8614494
KM020137.1,SSU,-1,0.0
KM020136.1,SSU,2533,1.0
KM020134.1,SSU,18219,1.0
KM020132.1,SSU,17689,1.0
KM020129.1,SSU,-1,0.0
KM020128.1,SSU,5838,1.0
KM020126.1,SSU,15654,1.0
KM020124.1,SSU,-1,0.0
KM020122.1,SSU,13178,1.0
KM020096.1,SSU,-1,0.0
KM020090.1,SSU,-1,0.0
KJ866148.1,SSU,-1,0.0
HQ141519.1,SSU,-1,0.0
HQ141490.1,SSU,4461,1.0
HQ141488.1,SSU,11524,1.0
JF892719.1,SSU,10323,1.0
MG099001.1,SSU,18683,1.0
LC214841.1,SSU,13729,1.0
LC210624.1,SSU,14167,1.0
KY911214.1,SSU,27626,1.0
KY911213.1,SSU,-1,0.0
KY911199.1,SSU,16725,0.9474609
KY503077.1,SSU,-1,0.0
KY503075.1,SSU,-1,0.0
LT960531.1,SSU,18311,1.0
AB212091.1,SSU,5102,1.0
KY922206.1,SSU,6460,1.0
KY922201.1,SSU,10522,1.0
KY922196.1,SSU,1016,1.0
KY922183.1,SSU,-1,0.0
KY922181.1,SSU,-1,0.0
KY922180.1,SSU,-1,0.0
KY922177.1,SSU,20446,1.0
KY922171.1,SSU,8067,0.9951269
KY922170.1,SSU,24249,1.0
KY922168.1,SSU,19339,1.0
KY922165.1,SSU,26660,1.0
KY922164.1,SSU,26660,1.0
KY922162.1,SSU,16144,0.9477839
KY922157.1,SSU,-1,0.0
KY922154.1,SSU,21736,1.0
KY922136.1,SSU,19572,0.9475768
KY922130.1,SSU,22514,1.0
KY922127.1,SSU,557,1.0
KY922119.1,SSU,6792,1.0
AF207059.1,SSU,-1,0.0
AF207058.1,SSU,9675,1.0
AF207054.1,SSU,-1,0.0
AF207030.1,SSU,-1,0.0
AF207023.1,SSU,25626,1.0
AF207019.1,SSU,17379,1.0
AF206995.1,SSU,11763,1.0
AF206968.1,SSU,17474,1.0
AF206956.1,SSU,10543,1.0
AF206946.1,SSU,12006,1.0
AF206944.1,SSU,18438,1.0
AF206919.1,SSU,-1,0.0
AF206916.1,SSU,18958,1.0
AF206868.1,SSU,-1,0.0
AF206856.1,SSU,18958,0.95277125
AF206845.1,SSU,-1,0.0
MG566058.1,SSU,-1,0.0
KR612270.1,SSU,21773,1.0
KY054990.1,SSU,16335,1.0
KY054974.1,SSU,25551,1.0
MG519743.1,SSU,-1,0.0
MG519738.1,SSU,-1,0.0
LC052379.1,SSU,12902,1.0
LC052377.1,SSU,4865,1.0
LC052375.1,SSU,4524,0.7404677
LC052350.1,SSU,12902,1.0
MG491509.1,SSU,26331,1.0
MF039886.1,SSU,9996,1.0
DQ629386.1,SSU,6929,1.0
DQ629385.1,SSU,6504,0.29914567
DQ629383.1,SSU,13980,1.0
DQ629377.1,SSU,5857,0.8089954
MG456578.1,SSU,15908,1.0
LC257669.1,SSU,-1,0.0
LC054927.1,SSU,16753,1.0
KY320453.1,SSU,9448,1.0
AB114638.1,SSU,9784,1.0
EU241866.1,SSU,-1,0.0
MG200699.1,SSU,4411,0.80925816
MG200698.1,SSU,-1,0.0
MG200697.1,SSU,25504,0.85334367
MG200696.1,SSU,13742,0.8165717
MG200695.1,SSU,17424,1.0
MG200692.1,SSU,22440,1.0
MG200689.1,SSU,5620,0.66815907
MG200688.1,SSU,-1,0.0
MG200685.1,SSU,-1,0.0
MG200683.1,SSU,1430,1.0
MG200676.1,SSU,19246,1.0
MG200644.1,SSU,19246,1.0
MG200629.1,SSU,22247,0.7370782
MG200628.1,SSU,17422,0.9901968
MG200625.1,SSU,-1,0.0
MG200620.1,SSU,13742,0.8034924
MG200616.1,SSU,25799,1.0
MG200608.1,SSU,25799,1.0
MG200607.1,SSU,9639,1.0
MG200603.1,SSU,10158,1.0
MG200598.1,SSU,9639,1.0
MG200596.1,SSU,-1,0.0
MG200594.1,SSU,20207,1.0
MG200593.1,SSU,8446,0.7980211
MG200586.1,SSU,10419,1.0
MG200558.1,SSU,-1,0.0
MG200542.1,SSU,20253,1.0
MG200535.1,SSU,20064,1.0
MG200527.1,SSU,20064,1.0
MF197369.1,SSU,2866,1.0
MF683608.1,SSU,20845,1.0
MF683607.1,SSU,20845,0.9072092
MF683606.1,SSU,24014,1.0
MF683605.1,SSU,18930,0.9655227
MF683604.1,SSU,23349,1.0
MF683603.1,SSU,-1,0.0
MF683602.1,SSU,3394,1.0
MF683601.1,SSU,12126,0.7990385
MF683600.1,SSU,-1,0.0
MF683599.1,SSU,24014,0.9871207
MF683598.1,SSU,18930,0.93975466
MF683597.1,SSU,3394,1.0
MF683596.1,SSU,18930,0.99991226
MF683595.1,SSU,25769,1.0
MF683593.1,SSU,18930,0.96022785
MF683592.1,SSU,18930,1.0
MF683591.1,SSU,12126,1.0
MF683590.1,SSU,-1,0.0
MF683589.1,SSU,-1,0.0
MF683587.1,SSU,25769,1.0
MF683585.1,SSU,25769,0.814498
MF683584.1,SSU,23349,1.0
MF683583.1,SSU,18930,1.0
MF683581.1,SSU,15576,0.941487
MF683577.1,SSU,-1,0.0
MF683573.1,SSU,20845,1.0
MF683571.1,SSU,18352,1.0
MF683570.1,SSU,24014,1.0
MF683568.1,SSU,12126,1.0
MF683567.1,SSU,18352,1.0
MF683566.1,SSU,15576,1.0
MF683565.1,SSU,-1,0.0
MF683564.1,SSU,15576,0.87981963
MF683563.1,SSU,21462,1.0
MF683562.1,SSU,16713,1.0
MF683561.1,SSU,15576,1.0
MF683560.1,SSU,7332,1.0
MF683559.1,SSU,16764,1.0
MF683558.1,SSU,21462,1.0
MF683557.1,SSU,6802,0.7579388
MF683556.1,SSU,7332,0.9211645
MF683555.1,SSU,-1,0.0
MF683554.1,SSU,26523,1.0
MF683553.1,SSU,25564,1.0
MF683552.1,SSU,7007,1.0
MF683551.1,SSU,21462,0.8694884
MF683549.1,SSU,16713,1.0
MF683548.1,SSU,6802,0.8226998
MF683547.1,SSU,25564,1.0
MF683546.1,SSU,-1,0.0
MF683538.1,SSU,7368,1.0
MF683536.1,SSU,5218,1.0
MF683532.1,SSU,7368,1.0
MF683529.1,SSU,26523,1.0
MF683520.1,SSU,-1,0.0
MF683518.1,SSU,6840,1.0
MF683514.1,SSU,7332,1.0
MF683513.1,SSU,16279,1.0
MF683512.1,SSU,7007,1.0
MF683507.1,SSU,16279,1.0
MF683505.1,SSU,16764,1.0
MF683504.1,SSU,7007,0.8484706
MF683502.1,SSU,6840,1.0
MF683501.1,SSU,23563,1.0
MF683500.1,SSU,24596,1.0
MF683499.1,SSU,21665,1.0
MF683496.1,SSU,5218,1.0
MF683495.1,SSU,6802,1.0
MF683493.1,SSU,15576,0.79979014
MF683491.1,SSU,23563,1.0
MF683490.1,SSU,15576,0.7584687
MF683489.1,SSU,21665,1.0
MF683488.1,SSU,-1,0.0
MF683487.1,SSU,-1,0.0
MF683486.1,SSU,7007,0.83743924
MF683484.1,SSU,21462,0.9418034
MF683480.1,SSU,16279,0.80169344
MF683478.1,SSU,7007,0.93392074
MF683475.1,SSU,6802,1.0
MF683473.1,SSU,5218,0.93510264
MF683472.1,SSU,24596,1.0
EU718701.2,SSU,12623,1.0
EU718710.2,SSU,2434,0.87241256
KX792145.1,SSU,7189,0.78909
EU718694.1,SSU,-1,0.0
EU718690.1,SSU,-1,0.0
EU718678.1,SSU,12879,1.0
KY652215.1,SSU,13106,1.0
MF443164.1,SSU,21493,1.0
MF443159.1,SSU,23502,1.0
KX347526.1,SSU,9448,0.8814033
LC191232.1,SSU,5821,1.0
LC191227.1,SSU,10921,1.0
LC191224.1,SSU,2442,1.0
LC191223.1,SSU,2442,1.0
MF139733.1,SSU,16112,1.0
MG101838.1,SSU,-1,0.0
MG100879.1,SSU,-1,0.0
LT631275.1,SSU,25294,1.0
LT631266.1,SSU,12386,1.0
LT631261.1,SSU,-1,0.0
LT631260.1,SSU,20969,0.8226994
LT631253.1,SSU,11458,0.9680331
LT631185.1,SSU,4344,1.0
LT631085.1,SSU,-1,0.0
LT631082.1,SSU,930,0.9473724
LT631080.1,SSU,-1,0.0
LT631064.1,SSU,723,1.0
LT631046.1,SSU,723,1.0
LT631030.1,SSU,713,1.0
LT631027.1,SSU,6287,1.0
LT631026.1,SSU,-1,0.0
LT631024.1,SSU,4136,1.0
LT631023.1,SSU,-1,0.0
KX901417.1,SSU,18382,1.0
KX901412.1,SSU,17507,1.0
KX901407.1,SSU,-1,0.0
KX901406.1,SSU,26249,1.0
KX901405.1,SSU,5591,0.6538802
MF503483.1,SSU,-1,0.0
KY421105.1,SSU,15843,1.0
MF599307.1,SSU,18452,0.94734824
AY293162.1,SSU,6979,0.72441286
AY293157.1,SSU,-1,0.0
AY293156.1,SSU,15574,1.0
AY293155.1,SSU,-1,0.0
AY293148.1,SSU,-1,0.0
AY293144.1,SSU,-1,0.0
AY293138.1,SSU,18192,1.0
AY293127.1,SSU,18950,1.0
AY293126.1,SSU,6966,1.0
AF026614.1,SSU,15574,0.81671023
AF026584.1,SSU,6979,0.7328332
KY498822.1,SSU,-1,0.0
KY953226.1,SSU,-1,0.0
MF437020.1,SSU,7018,0.9637797
HM536167.1,SSU,17677,1.0
HM536165.1,SSU,22749,0.8411722
HM536163.1,SSU,-1,0.0
HM536158.1,SSU,22749,1.0
HM536154.1,SSU,5689,1.0
KX911870.1,SSU,-1,0.0
AB045706.1,SSU,21273,0.95916796
MF795580.1,SSU,-1,0.0
MF288145.1,SSU,-1,0.0
KJ461314.1,SSU,-1,0.0
KJ461313.1,SSU,-1,0.0
KJ461310.1,SSU,3598,0.7081049
KJ461298.1,SSU,-1,0.0
KJ461283.1,SSU,-1,0.0
KJ461281.1,SSU,15536,0.831496
KJ461279.1,SSU,2322,1.0
KJ461271.1,SSU,-1,0.0
KJ461266.1,SSU,-1,0.0
KJ461260.1,SSU,-1,0.0
KJ461252.1,SSU,2276,1.0
KJ461251.1,SSU,3234,1.0
KJ461250.1,SSU,-1,0.0
KJ461242.1,SSU,-1,0.0
KJ461238.1,SSU,13973,1.0
KJ461233.1,SSU,-1,0.0
KJ461227.1,SSU,-1,0.0
KJ461226.1,SSU,22428,1.0
KJ461222.1,SSU,14525,0.934374
KJ461201.1,SSU,-1,0.0
KJ461199.1,SSU,22428,1.0
KJ461195.1,SSU,8657,1.0
KJ461184.1,SSU,5819,0.9761437
KJ461167.1,SSU,7454,0.91055775
MF926593.1,SSU,12160,1.0
MF926592.1,SSU,5921,1.0
MF882906.1,SSU,12475,1.0
MF077767.1,SSU,18429,1.0
MF077760.1,SSU,16426,1.0
MF077759.1,SSU,7725,1.0
MF077748.1,SSU,-1,0.0
MF077739.1,SSU,18367,1.0
MF077732.1,SSU,15824,0.9954891
MF077730.1,SSU,16685,1.0
MF077729.1,SSU,-1,0.0
MF077725.1,SSU,10615,1.0
MF077714.1,SSU,6179,0.5245362
MF077711.1,SSU,10615,0.8112877
MF077710.1,SSU,-1,0.0
MF077709.1,SSU,-1,0.0
MF077703.1,SSU,16911,0.9173637
MF773739.1,SSU,-1,0.0
KX911869.1,SSU,-1,0.0
MF100855.1,SSU,11586,1.0
KY823446.1,SSU,6208,1.0
KF607085.1,SSU,23255,1.0
LC316613.1,SSU,7822,0.65660274
KY596045.1,SSU,-1,0.0
MF621034.1,SSU,4524,1.0
KX896484.1,SSU,12938,1.0
KX896466.1,SSU,-1,0.0
KX896449.1,SSU,25269,1.0
KY025570.1,SSU,-1,0.0
KY025568.1,SSU,7545,1.0
KY025567.1,SSU,23255,1.0
MF599385.1,SSU,-1,0.0
EF650176.1,SSU,-1,0.0
EF650173.1,SSU,19938,1.0
EF650165.1,SSU,341,0.6645451
EF650158.1,SSU,341,1.0
EF650156.1,SSU,7593,1.0
EF650149.1,SSU,6263,0.99196655
EF650147.1,SSU,22995,1.0
EF650146.1,SSU,8782,1.0
EF650139.1,SSU,-1,0.0
EF650138.1,SSU,7593,1.0
EF650136.1,SSU,-1,0.0
EF650134.1,SSU,19938,0.9394303
EF650125.1,SSU,-1,0.0
EF650120.1,SSU,6303,0.49598283
EF650117.1,SSU,19938,0.8472822
EF650111.1,SSU,2430,1.0
EF650110.1,SSU,-1,0.0
EF650104.1,SSU,19938,1.0
EF650092.1,SSU,12709,1.0
EF650090.1,SSU,8782,1.0
KR140014.1,SSU,9364,1.0
KT461933.1,SSU,-1,0.0
KY435899.1,SSU,15913,0.92781496
KX444572.1,SSU,20175,1.0
KX444571.1,SSU,-1,0.0
LT854924.1,SSU,20736,0.76655096
KU900290.1,SSU,22289,1.0
KX904933.1,SSU,-1,0.0
KX904932.1,SSU,-1,0.0
KY750746.1,SSU,9255,1.0
KY750745.1,SSU,9255,1.0
KY750744.1,SSU,9255,0.5892768
KY750743.1,SSU,-1,0.0
KY984422.1,SSU,13032,0.9722226
AB195668.1,SSU,12190,1.0
MF190553.1,SSU,10736,1.0
MF190552.1,SSU,-1,0.0
MF190551.1,SSU,-1,0.0
KY652917.1,SSU,8587,0.7984957
LC034294.1,SSU,26136,1.0
MF373812.1,SSU,2196,1.0
MF373811.1,SSU,532,1.0
KY320394.1,SSU,15295,0.77750593
KY320386.1,SSU,-1,0.0
KY320384.1,SSU,21368,1.0
KY320360.1,SSU,14324,0.81633687
KY320347.1,SSU,16473,1.0
KY320345.1,SSU,-1,0.0
AB915874.1,SSU,20446,0.9803686
MF049057.1,SSU,14252,1.0
MF049023.1,SSU,11786,1.0
MF113402.1,SSU,-1,0.0
KY235302.1,SSU,20268,0.8894488
MF062152.1,SSU,18736,1.0
KY852271.1,SSU,11828,1.0
KY852264.1,SSU,9395,1.0
KY852259.1,SSU,20069,1.0
KY852258.1,SSU,-1,0.0
LC107609.1,SSU,8907,1.0
LC107608.1,SSU,8907,1.0
LC019991.1,SSU,23595,1.0
LC019989.1,SSU,-1,0.0
LC019988.1,SSU,-1,0.0
KY476314.1,SSU,10106,1.0
KY947249.1,SSU,-1,0.0
KY657615.1,SSU,10544,1.0
KY657614.1,SSU,10849,0.9947364
KY593819.1,SSU,-1,0.0
KX581243.1,SSU,4610,1.0
KX581241.1,SSU,16522,1.0
LC126975.1,SSU,24013,0.6686497
LC126966.1,SSU,-1,0.0
LC126957.1,SSU,24013,1.0
LC126942.1,SSU,24013,1.0
LC126936.1,SSU,24013,0.9401968
LC126930.1,SSU,24013,0.85576963
KJ567607.1,SSU,-1,0.0
KX467630.1,SSU,-1,0.0
KX467628.1,SSU,8773,0.78711283
KX467626.1,SSU,-1,0.0
MF077365.1,SSU,7552,1.0
MF077353.1,SSU,7552,1.0
AJ418787.2,SSU,18164,1.0
KY231188.1,SSU,10974,0.9181922
KY231187.1,SSU,12980,1.0
KT753544.1,SSU,24526,1.0
AB569126.1,SSU,6312,1.0
AB564608.1,SSU,17030,1.0
AB564607.1,SSU,17030,1.0
AB559561.1,SSU,25821,1.0
AY920755.1,SSU,6329,1.0
AY920753.1,SSU,12746,1.0
AY070123.1,SSU,15567,0.79840374
AY070122.1,SSU,11657,0.94566214
LC152763.1,SSU,9321,1.0
AB936287.1,SSU,-1,0.0
AB936286.1,SSU,18567,1.0
AB936282.1,SSU,21753,0.8264744
AB936280.1,SSU,25190,1.0
AB936278.1,SSU,18967,1.0
KX514558.1,SSU,10061,0.8299496
KX514557.1,SSU,-1,0.0
KX514556.1,SSU,24448,1.0
KX514555.1,SSU,24448,1.0
KY404151.1,SSU,153,1.0
EU095624.1,SSU,10619,0.7849605
KY963138.1,SSU,-1,0.0
KY363989.1,SSU,19227,1.0
KY363984.1,SSU,12708,1.0
KY363983.1,SSU,12872,1.0
KY363982.1,SSU,10736,1.0
KY363981.1,SSU,14497,1.0
KY363970.1,SSU,18436,1.0
KT722440.1,SSU,3876,0.98878837
KT722439.1,SSU,9481,0.9133864
KT722438.1,SSU,-1,0.0
KT722431.1,SSU,16019,1.0
KT722426.1,SSU,16221,1.0
KT722423.1,SSU,-1,0.0
KT722418.1,SSU,15112,1.0
KT722417.1,SSU,15112,1.0
KT722414.1,SSU,9828,1.0
KT722410.1,SSU,8479,1.0
KT722406.1,SSU,19339,1.0
KT722404.1,SSU,16221,1.0
KT722399.1,SSU,-1,0.0
KT722394.1,SSU,11325,1.0
KT722391.1,SSU,19659,1.0
KT722390.1,SSU,-1,0.0
KT722387.1,SSU,5914,1.0
KT722385.1,SSU,12983,1.0
KT722384.1,SSU,1203,1.0
KT722383.1,SSU,2024,1.0
KT722382.1,SSU,8085,1.0
AB712518.1,SSU,-1,0.0
AB712517.1,SSU,-1,0.0
AB712515.1,SSU,-1,0.0
AB712512.1,SSU,6087,1.0
AB712510.1,SSU,-1,0.0
AB712505.1,SSU,10320,1.0
AB712504.1,SSU,12756,1.0
AB712503.1,SSU,17789,1.0
AB712502.1,SSU,24881,1.0
AB712501.1,SSU,18316,1.0
AB712500.1,SSU,-1,0.0
AB712498.1,SSU,9819,0.91997534
AB712497.1,SSU,113,1.0
AB712492.1,SSU,24239,0.9952774
AB712490.1,SSU,-1,0.0
AB712489.1,SSU,16153,1.0
AB712488.1,SSU,-1,0.0
AB712483.1,SSU,-1,0.0
AB712482.1,SSU,-1,0.0
KU870461.1,SSU,15913,0.99486107
KU870460.1,SSU,15913,1.0
KX008973.1,SSU,8728,1.0
KX007999.1,SSU,10239,0.8020189
KY886364.1,SSU,-1,0.0
KY624502.1,SSU,-1,0.0
KF874235.1,SSU,-1,0.0
KF874229.1,SSU,1062,1.0
JQ690364.1,SSU,1780,0.6869063
KY203390.1,SSU,1788,1.0
LC090552.1,SSU,-1,0.0
KY859764.1,SSU,2482,0.93453676
LC120750.1,SSU,22735,0.82518023
KY694965.1,SSU,21273,1.0
LC223108.1,SSU,-1,0.0
JX169825.1,SSU,21666,1.0
JQ259919.1,SSU,15018,0.91190726
JN968589.1,SSU,16453,0.95815825
JN904007.1,SSU,10524,0.89718664
JN904001.1,SSU,-1,0.0
JN903994.1,SSU,11764,0.5933488
JN903993.1,SSU,16685,1.0
JN903989.1,SSU,14497,0.9219129
JN903981.1,SSU,11551,0.93073994
JN903980.1,SSU,5877,0.85668653
HQ710570.1,SSU,-1,0.0
HQ710556.1,SSU,7472,1.0
HQ317312.1,SSU,-1,0.0
HQ246313.1,SSU,12022,1.0
DQ140144.1,SSU,263,1.0
DQ140139.1,SSU,879,1.0
DQ009775.1,SSU,12460,1.0
DQ009760.1,SSU,-1,0.0
DQ009758.1,SSU,9540,1.0
DQ009749.1,SSU,20355,1.0
DQ009743.1,SSU,3715,1.0
AY780663.1,SSU,-1,0.0
AY523034.1,SSU,79,1.0
AY523032.1,SSU,-1,0.0
AY221723.1,SSU,-1,0.0
AF499922.1,SSU,17024,0.7370327
AF499921.1,SSU,-1,0.0
AY220560.1,SSU,6950,1.0
AF124337.1,SSU,24648,1.0
AF302770.1,SSU,-1,0.0
AF288363.1,SSU,-1,0.0
